file_path,machine_id,label,label_name,rms,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_hz,spectral_flatness,zero_crossing_rate,dominant_frequency_hz,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
D:\pump\id_00\normal\00000523.wav,id_00,0,normal,0.098357,1531.32,1755.77,3310.7,0.032752,0.09409,165.9,-72.531937,109.218674,-2.153376,10.960577,-4.267337,13.592343,12.265071,6.783001,-1.889836,-4.540745,-2.306097,-0.999937,-0.292547,13.434639,10.198524,9.142553,8.593935,8.015471,7.75478,7.279944,6.287393,5.889837,5.781762,5.692703,5.095829,5.163027
D:\pump\id_02\normal\00000821.wav,id_02,0,normal,0.082666,2030.36,1860.69,4084.44,0.086488,0.168998,1488.2,-54.72765,79.078651,-22.992584,7.773155,4.759506,17.213146,2.666435,0.808941,2.26617,2.761689,-4.663465,-1.763617,2.859452,16.885355,10.275766,9.165465,6.673604,6.088715,5.180483,6.386412,4.60042,4.803289,4.353579,4.049454,4.49998,4.120936
D:\pump\id_06\normal\00000299.wav,id_06,0,normal,0.282391,1774.56,1962.53,4163.26,0.033519,0.078389,187.9,21.523294,89.256126,14.559835,24.24736,-10.207682,7.543809,-3.739101,3.410507,-2.773554,1.134352,-5.022012,-0.534751,-1.001692,4.653878,3.332927,3.390745,2.807565,2.574114,3.018414,2.693892,2.965945,3.072514,2.839663,2.72136,2.395269,2.791019
D:\pump\id_02\normal\00000486.wav,id_02,0,normal,0.197003,1713.8,1810.1,3567.24,0.036971,0.139293,698.8,4.638024,99.658775,-14.13792,-1.200428,3.505656,18.748148,8.864999,-1.807498,1.031648,4.577701,6.911149,0.229367,-1.17506,8.042187,6.59418,6.743353,6.762635,5.403454,5.359092,5.179633,4.62634,4.422286,4.815063,4.158978,3.791595,3.869373
D:\pump\id_00\abnormal\00000036.wav,id_00,1,abnormal,0.095759,1892.83,1846.16,3890.0,0.075088,0.142481,168.6,-56.500572,88.483055,-15.375323,5.790167,-5.564868,3.566907,-0.993674,-3.622509,-8.722445,-3.124165,-4.731337,-0.910637,-0.932626,16.458864,11.999768,7.796717,7.542223,7.675585,8.203389,6.404203,6.180745,5.236255,5.31493,5.128804,4.15101,4.583292
D:\pump\id_04\normal\00000295.wav,id_04,0,normal,0.226993,2475.82,2139.63,5095.0,0.088962,0.215096,431.1,37.173981,54.989616,-0.54446,20.465841,7.483618,5.267268,-8.421652,-0.062521,-7.083743,1.969978,18.802324,1.66345,-11.703896,3.215421,2.677188,3.009903,2.978799,2.580897,2.874398,2.704468,2.470263,2.462357,2.535607,2.540178,2.326048,2.752764
D:\pump\id_06\normal\00000609.wav,id_06,0,normal,0.230915,1043.63,1446.33,2047.47,0.007557,0.053681,282.1,-42.251652,138.117386,4.165336,18.966492,5.444261,20.698854,4.36506,-1.689927,-6.386256,-3.262909,-0.414921,-0.361075,-4.70517,10.853646,10.291952,6.805526,5.976636,5.202929,5.039094,4.205836,3.677531,3.904,4.1618,4.052409,3.697957,3.847465
D:\pump\id_06\normal\00000099.wav,id_06,0,normal,0.227361,1094.56,1465.07,1827.45,0.005784,0.068099,187.6,-57.722187,139.46698,9.876133,-2.812619,-4.772284,-1.728766,-4.227213,-9.397361,-14.791656,-8.180758,1.587531,3.192194,0.810198,9.720877,8.532535,5.974885,6.150493,5.754611,4.593225,5.070314,5.224412,4.681204,4.223557,4.515305,3.744429,3.921394
D:\pump\id_00\normal\00000513.wav,id_00,0,normal,0.163817,1518.96,1742.24,3275.71,0.031725,0.091022,165.9,-23.027271,110.196938,-2.030652,11.737386,-5.034571,10.51418,7.926442,5.563489,-3.353593,-6.590224,-4.784153,-1.264012,-0.507337,15.132429,9.445377,9.446689,7.606624,7.366021,6.466005,6.734387,5.634528,5.728479,5.441108,5.324651,5.415205,4.604527
D:\pump\id_04\normal\00000574.wav,id_04,0,normal,0.209661,2576.83,2143.48,5187.75,0.115858,0.22653,71.6,36.55014,48.333591,-0.626273,28.457018,9.225609,3.917245,-11.589432,-0.620412,-3.696029,2.712093,14.078403,0.945412,-10.81387,3.852693,2.658519,2.540957,2.847375,3.091301,2.801652,2.568709,2.766397,2.547201,2.702171,2.879288,2.321131,2.606796
D:\pump\id_04\normal\00000232.wav,id_04,0,normal,0.235767,2414.26,2159.18,5086.51,0.083531,0.202084,433.9,39.83289,57.293156,1.885541,22.827812,8.288223,3.750196,-7.704034,3.561969,-2.562091,2.492985,16.384016,4.595112,-6.609886,3.447207,3.141816,3.198318,3.048017,3.083501,2.959254,3.080069,2.934585,2.8961,2.97806,2.836496,2.778506,2.785047
D:\pump\id_00\normal\00000364.wav,id_00,0,normal,0.199406,1943.54,1933.4,4182.21,0.075189,0.137204,165.7,26.921562,86.681549,-5.408086,7.9687,-5.666933,8.816769,0.352127,0.409135,-3.954989,-2.673756,0.585653,4.61059,-0.047669,12.260421,8.674082,8.380733,6.278097,6.449293,5.881937,5.232284,6.081532,5.305923,5.360066,5.219901,4.330142,4.470399
D:\pump\id_02\normal\00000888.wav,id_02,0,normal,0.172947,1979.09,1886.09,4130.42,0.063838,0.150495,45.0,4.98161,79.879723,-18.131685,8.889154,0.724182,19.693203,7.497103,6.151776,0.000333,1.2439,-0.372895,1.227487,3.186676,10.080793,7.216715,5.357543,4.925522,4.062649,4.828731,4.593754,4.257016,4.570625,3.655514,4.053683,3.975304,3.784593
D:\pump\id_02\normal\00000354.wav,id_02,0,normal,0.217123,1677.5,1797.71,3551.82,0.040316,0.129365,1489.8,17.560534,99.482635,-13.395765,8.093323,5.384563,23.437531,11.067013,-2.49473,1.049585,0.65901,5.069171,-1.805068,-4.230304,8.022676,7.689584,6.485857,6.047911,5.047684,5.000218,5.2402,4.626737,4.703034,4.01716,4.20577,4.099349,3.960197
D:\pump\id_06\normal\00000870.wav,id_06,0,normal,0.258629,1171.89,1321.64,2343.05,0.005324,0.057293,187.7,-32.776421,135.88826,-25.408705,25.783348,-9.940428,7.097557,-7.849601,-3.984596,-6.816472,-5.43398,-9.597551,-3.213181,-3.491009,14.663859,8.94866,5.378201,4.858243,4.333368,3.636626,3.638608,3.721234,3.241824,2.943129,3.071494,3.094323,3.213126
D:\pump\id_04\normal\00000621.wav,id_04,0,normal,0.235044,2307.34,2016.98,4643.57,0.08473,0.209076,434.0,44.740078,62.945587,-10.42727,21.108841,5.502905,-3.282314,-15.969964,-1.084409,-4.944357,-3.559766,9.040972,-1.351012,-5.44631,5.838453,4.622908,2.985062,3.128226,2.939282,3.314566,2.548544,3.153455,3.378581,2.48301,3.228896,3.015572,2.898935
D:\pump\id_00\normal\00000136.wav,id_00,0,normal,0.080808,2060.05,1936.79,4229.76,0.097472,0.150534,165.4,-56.023426,77.938766,-13.221494,12.849445,-0.020716,9.44145,6.040034,3.515644,-0.971774,-0.616864,-2.760958,0.854685,1.149088,13.909601,11.0325,8.208074,8.569661,7.605943,7.56858,6.074893,6.584241,5.764874,4.9239,5.479632,4.938531,4.73689
D:\pump\id_04\normal\00000099.wav,id_04,0,normal,0.248308,2591.39,2167.18,5415.14,0.107185,0.209657,428.1,52.070385,50.202286,1.125011,18.140059,-2.040887,2.112182,-5.585948,2.687886,-5.719781,0.385606,5.515866,9.608295,-3.475971,3.327615,3.286429,2.81398,3.065169,2.97439,2.736294,2.864053,2.725556,3.031754,2.822337,2.95712,2.999651,2.470126
D:\pump\id_02\normal\00000233.wav,id_02,0,normal,0.139577,1800.17,1873.41,3842.33,0.062519,0.131508,71.7,-12.798055,93.84079,-8.035156,12.670855,3.540633,14.007151,1.364388,-1.938655,-0.551715,2.506039,0.846772,-2.075472,-0.304314,11.444141,10.506306,8.477207,7.474861,5.773227,5.938176,5.600701,5.537599,5.302614,4.540081,4.693357,4.530034,4.325703
D:\pump\id_02\normal\00000196.wav,id_02,0,normal,0.185591,1860.58,1883.02,3902.41,0.062523,0.140407,47.5,15.643126,90.093628,-12.438498,6.97784,2.201605,12.37776,4.200569,0.085942,1.621221,6.760299,5.191048,1.299278,2.347726,9.937522,8.364443,7.856199,6.920411,6.967706,5.669484,6.272717,5.210254,4.735311,5.21226,4.492737,4.252971,4.588136
D:\pump\id_04\abnormal\00000044.wav,id_04,1,abnormal,0.232627,2552.61,2000.11,4709.71,0.171923,0.244708,186.2,64.611923,45.725372,-11.917442,35.540379,6.754764,14.165691,-6.318909,-3.791188,2.597591,0.472443,4.931061,1.411197,-1.399073,3.791493,2.875728,2.846516,2.989142,3.065578,2.756196,2.931251,2.94364,2.728568,3.069232,2.675647,3.219458,2.687621
D:\pump\id_02\normal\00000229.wav,id_02,0,normal,0.198855,1900.07,1915.52,3993.64,0.06655,0.138457,47.6,22.344893,88.077972,-9.355398,9.547554,1.206146,10.510293,7.374154,3.354393,3.321674,5.875175,-3.655765,-7.475733,-2.43715,9.529074,8.656351,7.74877,6.570086,6.431034,5.935237,5.214808,5.708112,5.408943,4.925318,4.533329,4.689055,4.893869
D:\pump\id_02\normal\00000082.wav,id_02,0,normal,0.183418,1901.6,1937.57,4073.56,0.064394,0.140457,47.5,9.638567,86.403992,-5.425971,15.731001,6.318727,17.246723,5.703152,-2.867476,-0.813608,6.347616,3.554662,-4.479243,-2.266366,11.968287,11.365355,8.616858,8.456586,6.694908,6.434803,6.486505,5.27049,6.019321,4.766593,4.948957,4.7036,4.555706
D:\pump\id_00\normal\00001001.wav,id_00,0,normal,0.166887,1778.85,1813.17,3706.52,0.04642,0.118999,166.2,-10.493532,95.846748,-12.054673,4.607352,-8.083381,4.36665,1.700801,0.51965,-4.243482,-3.87796,-9.148795,-9.033629,-6.229587,15.687158,10.815091,9.891723,8.767123,7.59172,7.4942,6.976465,6.238117,5.888455,5.43297,5.40757,5.385314,5.044214
D:\pump\id_00\normal\00000408.wav,id_00,0,normal,0.130702,1682.4,1817.26,3581.89,0.049836,0.112561,166.9,-26.963396,100.647461,-6.943022,13.508591,1.124646,9.860998,6.327008,6.251803,-3.158149,-4.377035,-4.887897,0.45426,3.771245,12.48117,8.64282,8.72261,7.748894,7.621697,7.029159,5.630916,5.986793,4.832634,4.668359,4.958605,4.334808,4.559342
D:\pump\id_02\normal\00000021.wav,id_02,0,normal,0.176772,1736.63,1849.01,3717.75,0.046723,0.12173,286.0,-2.868985,94.861839,-6.726433,17.418734,7.571153,18.451569,5.585605,-1.612287,-2.989814,5.244499,5.793132,-5.474697,-4.662827,12.811539,11.584858,9.079967,9.415538,7.97946,6.610356,7.014573,6.665728,5.744441,4.977355,5.607537,5.268929,4.838926
D:\pump\id_02\normal\00000549.wav,id_02,0,normal,0.154118,1720.81,1883.04,3736.8,0.040394,0.114851,216.3,-25.482183,97.200005,-4.059439,11.558574,8.491456,21.004948,10.678385,-3.252881,-1.300068,1.426771,1.980901,-0.598167,-5.622761,14.970335,13.108805,9.561147,8.987181,8.330295,7.347368,6.402488,5.444954,6.171219,5.668048,4.773842,5.496648,5.00379
D:\pump\id_06\normal\00000772.wav,id_06,0,normal,0.292172,795.71,1185.68,1366.01,0.001404,0.031097,188.0,-82.418938,159.572266,4.450341,14.091085,2.061047,13.865085,4.853446,3.666126,-1.463733,-4.957364,-7.146415,-3.712745,2.434983,8.7147,5.054489,3.502894,3.393032,2.93567,3.287468,3.037199,3.033311,2.794272,3.26117,3.088854,2.8802,3.062347
D:\pump\id_00\normal\00000010.wav,id_00,0,normal,0.117674,1970.96,1881.28,4047.2,0.084173,0.146584,167.3,-22.679953,83.166824,-16.437687,10.227898,-0.645079,8.826118,3.317484,2.289573,-1.446855,-2.270773,-1.434212,2.654848,1.709707,15.995094,10.186006,10.149287,9.80339,7.38577,7.222423,6.592471,5.940329,5.685806,6.217205,5.465212,5.603718,5.713926
D:\pump\id_04\abnormal\00000001.wav,id_04,1,abnormal,0.230086,2334.89,1903.26,4307.36,0.076796,0.226609,581.1,33.613407,55.376915,-8.476179,47.809017,-2.52569,-4.154145,-3.342144,2.205224,-0.12641,-2.374082,13.564503,7.715055,-7.200174,3.477713,2.92503,3.366811,3.303835,2.752077,2.695435,2.779963,2.766784,2.503683,2.77009,3.359237,3.286951,3.214027
D:\pump\id_02\normal\00000098.wav,id_02,0,normal,0.166345,1871.82,1883.5,3968.43,0.066963,0.141939,47.5,6.509072,88.23468,-11.066792,15.310458,5.167143,13.875572,1.174467,-1.535833,-0.729487,2.714867,-2.246567,-3.790076,2.009793,10.490864,7.736337,6.903739,7.151465,6.104574,5.081662,6.031021,5.260043,4.740785,5.265051,4.431235,4.190081,4.532475
D:\pump\id_02\abnormal\00000007.wav,id_02,1,abnormal,0.217083,1577.57,1785.99,3342.18,0.032464,0.119042,1495.6,9.392883,107.617714,-7.419992,2.14998,2.71058,18.541645,11.689854,-1.116644,3.304147,3.969912,-1.97058,-1.985969,-2.136683,7.805368,8.05964,4.394928,5.086868,3.592947,3.541632,3.857087,3.517036,3.598644,3.564134,3.192255,3.059929,3.349482
D:\pump\id_04\normal\00000350.wav,id_04,0,normal,0.198219,2899.95,2119.64,5699.98,0.122013,0.282365,2292.0,27.961256,32.93655,-14.819397,14.59809,5.556343,-1.273798,-8.596866,-2.339509,-10.389442,-2.392558,15.935887,5.322087,-11.944915,6.407293,4.71514,3.325917,3.60572,3.383133,3.026823,3.070066,3.012475,3.091067,3.426593,3.696822,3.479523,3.77592
D:\pump\id_06\normal\00000667.wav,id_06,0,normal,0.283419,1209.7,1567.57,2611.72,0.008384,0.04415,189.4,-22.991669,124.510979,3.918872,17.498198,-5.350136,9.982166,0.399256,-0.145282,-4.1238,-5.149373,-7.749304,-1.762908,-1.971849,13.549342,10.577547,5.346735,5.723418,4.551413,3.964931,3.58778,3.256715,2.902868,3.534575,3.442308,2.720755,3.264906
D:\pump\id_00\normal\00000053.wav,id_00,0,normal,0.149692,1957.55,1887.19,4023.54,0.086587,0.146771,166.1,4.296368,84.574196,-13.363615,13.907099,-0.558914,7.573525,4.14212,2.16002,-3.8831,-1.991739,-1.741647,2.169308,1.359173,12.680391,10.366848,9.002177,8.549966,6.68258,7.873222,6.674368,6.090735,5.513005,5.473406,5.500763,4.897559,4.829627
D:\pump\id_04\normal\00000281.wav,id_04,0,normal,0.223783,2529.01,2149.34,5155.0,0.068408,0.231862,429.6,18.960873,50.0467,4.752156,27.851513,8.057381,1.164345,-10.726701,1.698153,-2.290747,2.867557,16.445238,2.524443,-6.120612,6.976914,6.346871,4.900948,4.965587,4.037971,3.206976,4.027448,3.412287,3.852917,3.844499,3.021347,3.993423,3.965344
D:\pump\id_00\abnormal\00000054.wav,id_00,1,abnormal,0.118343,1850.05,1813.11,3774.99,0.070637,0.13553,500.1,-50.803989,90.176003,-15.507847,4.199999,-13.605206,-3.602594,-4.689646,-6.332915,-10.500152,-7.547207,-8.327868,-2.955111,-1.01075,20.84421,14.557149,6.749791,7.488908,7.483618,6.269611,5.440224,5.985947,4.889607,4.754271,4.586931,4.472611,4.227925
D:\pump\id_02\normal\00000133.wav,id_02,0,normal,0.174454,1763.11,1846.45,3704.82,0.053748,0.127498,71.8,2.064862,93.855736,-8.913945,17.960602,5.362555,12.390664,3.217341,-1.144804,-0.072144,3.638517,0.015824,-4.153337,0.009868,12.723739,10.701576,8.217186,7.022361,6.233243,5.515137,6.280184,6.2289,5.257411,4.965281,4.516727,4.614639,4.528339
D:\pump\id_06\normal\00000424.wav,id_06,0,normal,0.212632,1158.05,1479.43,2370.71,0.012461,0.068603,190.7,-26.107079,134.095795,-0.58268,22.848171,-2.094366,7.258415,-4.821256,0.10844,-6.750477,-1.542085,-2.958472,-0.36259,0.79262,13.583531,10.961595,7.89131,7.619236,6.399243,5.814704,5.107322,4.412438,4.472924,4.573767,4.041522,4.383172,3.773763
D:\pump\id_00\normal\00000425.wav,id_00,0,normal,0.098756,1725.53,1758.08,3563.27,0.049279,0.120718,166.9,-59.4025,98.895889,-15.253896,8.85817,-6.376335,7.030272,3.718322,5.978158,-2.942744,-9.031851,-7.698462,-3.186496,0.422166,27.271524,11.005979,14.980799,7.568413,7.777974,6.403037,6.646533,5.938406,5.131545,6.016255,5.388821,4.789698,5.626978
D:\pump\id_00\normal\00000703.wav,id_00,0,normal,0.14866,1573.69,1759.93,3349.22,0.040277,0.102369,166.2,-21.223516,107.900955,-4.804383,9.729732,-3.036667,9.038844,5.649152,6.750323,-1.724404,-2.693636,-6.662429,0.055787,1.577504,11.384514,9.532766,8.286924,8.094483,6.779738,6.816881,5.709818,5.375058,6.101657,5.814443,4.669288,5.298488,4.447973
D:\pump\id_00\normal\00000443.wav,id_00,0,normal,0.171502,1558.26,1745.94,3364.74,0.036551,0.097887,166.3,-11.721399,107.649788,-4.639305,14.944994,-2.840387,10.599925,4.914469,6.796047,-1.345472,-4.925337,-3.576549,-1.321124,0.624984,12.945498,10.104846,8.783493,7.74152,6.458888,7.731705,6.17647,5.901484,6.047135,5.772122,5.315143,4.609187,5.148273
D:\pump\id_04\normal\00000029.wav,id_04,0,normal,0.216654,2634.55,2156.25,5539.74,0.083364,0.20924,574.0,25.096766,46.104229,-4.234907,14.961802,-2.203032,-6.995924,-8.568769,6.888681,-7.358562,-1.411586,5.419179,6.496327,-7.991625,3.643318,3.044219,2.838601,2.919165,2.781292,2.805122,2.876711,2.815436,3.132811,2.992715,3.362562,2.700379,3.160133
D:\pump\id_00\normal\00000374.wav,id_00,0,normal,0.148482,1853.28,1940.3,4081.25,0.060754,0.118462,64.0,-14.849793,87.095016,0.993871,20.786818,0.171773,14.078799,6.552911,6.952967,0.345267,-1.065261,-1.489335,3.269716,2.382373,14.396074,9.587622,8.674562,7.396415,8.249383,7.063795,6.338449,5.509147,5.956978,5.377852,4.984457,4.840883,5.166922
D:\pump\id_06\normal\00000803.wav,id_06,0,normal,0.308743,769.11,1149.26,1271.91,0.001644,0.039094,188.2,-68.331558,165.922104,9.225539,16.664915,1.15386,12.079258,-1.144881,-4.446854,-3.653414,-3.672502,-3.279526,-0.063733,0.382809,10.145387,8.624701,6.404725,5.478595,4.824335,5.254779,4.43304,4.322986,4.247279,3.784941,3.816463,3.744506,3.913317
D:\pump\id_04\normal\00000178.wav,id_04,0,normal,0.218525,2585.01,2176.38,5331.02,0.096983,0.218115,568.8,33.577919,51.232792,2.209592,16.689219,-6.081313,-7.397126,-2.178854,5.579567,-5.917192,-6.176403,20.06349,14.682093,-5.623016,3.600042,3.188766,2.61294,3.362407,2.923644,2.737486,3.417993,2.972208,2.780343,2.841004,2.809229,2.671011,2.512662
D:\pump\id_02\normal\00000375.wav,id_02,0,normal,0.220922,1663.85,1775.35,3447.46,0.043142,0.12939,100.0,23.136328,102.379784,-14.155679,7.463308,1.898648,14.049594,6.851032,-1.106086,1.868356,2.471237,4.670917,-0.950358,-1.792953,10.66332,9.311207,6.878155,5.91319,5.431457,5.78107,4.752623,4.941435,5.740816,4.835298,4.153849,4.815019,4.598215
D:\pump\id_00\normal\00000657.wav,id_00,0,normal,0.15452,1628.2,1806.81,3506.26,0.040559,0.105609,166.5,-21.088177,104.581947,-2.010943,9.143805,-3.282204,7.269375,5.762771,7.158043,-0.707691,-1.87562,-5.498065,2.469011,3.368462,14.521423,10.02001,10.410564,9.012249,8.785788,8.853048,7.701277,7.353958,6.712009,6.43699,6.394825,5.801342,5.691517
D:\pump\id_06\abnormal\00000063.wav,id_06,1,abnormal,0.08011,1716.53,1862.84,3677.74,0.044851,0.107827,424.8,-84.999413,100.324509,-5.467933,3.210328,-1.792339,0.355007,-7.521815,-10.547482,-9.269518,-3.377923,-4.881016,-4.818174,-1.977511,18.321772,7.582205,6.808893,5.786873,4.715261,4.633091,5.669074,5.127031,4.362216,4.183478,4.597237,4.883289,4.233387
D:\pump\id_06\normal\00000073.wav,id_06,0,normal,0.188468,1150.53,1473.57,2175.44,0.009664,0.070961,414.5,-66.062683,132.764008,5.042964,9.641933,-10.164224,-2.718716,-5.180393,-10.013621,-12.021752,-7.749301,-5.742554,1.072774,4.171416,34.972824,14.104822,8.255883,5.952422,5.768631,4.179976,4.734075,4.135339,4.118495,3.953158,3.755132,3.592607,3.893098
D:\pump\id_00\normal\00000329.wav,id_00,0,normal,0.168053,1933.82,1950.57,4192.87,0.06321,0.127048,154.0,-0.773062,85.480209,-2.783259,9.13332,-7.903973,7.257608,3.513506,4.757222,0.403748,-1.397948,-3.510245,-2.542887,-3.451593,11.840579,8.523886,8.351667,7.458817,6.848802,6.002091,5.667855,6.400651,5.598832,5.182682,5.035115,4.528516,4.906191
D:\pump\id_00\normal\00000601.wav,id_00,0,normal,0.102338,1918.63,1861.13,3950.6,0.077813,0.143723,165.9,-35.983219,87.746361,-14.335967,10.85924,-7.447376,3.114872,4.123142,0.89133,-3.838632,1.395043,-2.420919,-3.246298,0.107828,12.171759,10.00803,6.942538,6.279975,5.806398,5.59996,4.710037,5.488652,4.765427,5.235982,5.093919,4.373948,4.998513
D:\pump\id_00\normal\00000452.wav,id_00,0,normal,0.151954,1529.85,1737.49,3306.09,0.03494,0.096299,166.2,-25.429918,109.145668,-3.395421,15.28876,-3.685874,10.224844,5.539095,6.839737,-2.102477,-4.80698,-3.516457,-1.816327,0.130535,12.66415,10.126513,8.827144,7.703345,7.020417,6.674853,6.449379,6.134083,6.020778,5.015554,5.74936,5.050505,4.795182
D:\pump\id_04\normal\00000312.wav,id_04,0,normal,0.24675,2586.86,2093.74,5107.78,0.061907,0.26577,2308.4,27.945318,49.645775,-1.614221,29.815283,6.069459,-6.489279,-6.666347,7.68402,-4.59211,-4.557252,12.539835,-1.938223,-13.508558,3.043149,2.691935,2.812415,2.725991,2.674221,2.610463,2.846579,2.667276,2.466162,2.521044,2.508244,2.505084,2.622384
D:\pump\id_00\normal\00000569.wav,id_00,0,normal,0.172618,1481.37,1700.6,3146.42,0.031766,0.09233,165.8,-15.22669,113.256592,-3.933492,12.743155,-3.949686,9.618201,5.865281,4.480547,-2.478878,-3.394789,-4.695384,-0.647374,1.074069,14.373941,10.8242,8.192787,7.909126,6.71092,6.904497,5.708965,5.854601,5.90386,5.466858,5.787029,5.520301,4.789109
D:\pump\id_04\normal\00000038.wav,id_04,0,normal,0.193408,2614.63,2174.93,5519.69,0.10436,0.214331,429.5,24.334646,48.493217,1.096014,21.760988,1.296803,-4.905307,-11.257996,0.990175,-2.761488,7.646661,9.589737,6.990365,-14.000002,3.322027,3.070036,3.194799,3.117129,3.0654,2.968992,2.779104,3.191914,2.910663,3.08522,2.725167,2.885395,2.868648
D:\pump\id_02\normal\00000314.wav,id_02,0,normal,0.148312,1679.4,1806.47,3558.36,0.042016,0.124161,100.0,-19.473171,99.257362,-12.022511,9.353454,4.148741,21.650387,13.150628,-0.793556,-0.149916,0.624383,5.545163,-1.677404,-4.546792,10.721907,8.836174,6.700762,7.045716,5.36693,5.686556,6.11628,4.905974,4.778378,4.914005,4.117596,4.175702,4.210273
D:\pump\id_02\normal\00000090.wav,id_02,0,normal,0.129607,1815.54,1883.67,3833.92,0.05257,0.135293,500.6,-28.545702,92.93502,-7.998322,8.786597,2.4171,10.578478,2.157342,-0.865721,3.492599,6.390486,1.34435,-6.264669,-1.339078,11.451524,9.643053,7.811859,7.282083,6.723252,6.83639,6.110315,5.740164,5.500779,5.531447,4.816317,4.570204,4.649705
D:\pump\id_04\normal\00000068.wav,id_04,0,normal,0.199863,2509.7,2178.47,5372.53,0.085385,0.202094,428.1,20.000923,50.745445,4.116715,26.013651,8.197325,4.802124,-7.628667,2.857503,-1.941647,10.484924,11.374106,8.196144,-10.209753,5.874223,5.893866,4.570276,3.963675,3.697402,3.744714,4.424626,3.442173,3.37555,3.732931,3.844312,3.903414,3.215361
D:\pump\id_06\normal\00000924.wav,id_06,0,normal,0.262151,1086.46,1444.91,2236.0,0.007575,0.05322,189.5,-26.762049,135.872543,2.026996,24.590446,-2.488997,8.738806,-2.864919,1.202017,-3.674279,0.716574,-3.408995,-1.58356,-3.247602,7.836277,7.546387,6.961492,6.405661,5.737902,5.080824,4.574786,4.629383,5.084198,4.046191,4.845304,4.061397,3.693109
D:\pump\id_06\normal\00000159.wav,id_06,0,normal,0.256726,1051.82,1409.3,1677.97,0.00503,0.066934,187.6,-47.597881,142.739029,7.668792,-2.700941,-5.162055,-1.456763,-3.443021,-7.905926,-13.926246,-8.761442,-0.616828,3.266322,1.602376,8.421606,6.044535,4.853303,5.597799,4.777659,4.588463,4.931333,4.044172,4.023151,3.618406,3.660087,4.018879,3.957243
D:\pump\id_06\normal\00000388.wav,id_06,0,normal,0.256503,1235.64,1636.92,2614.37,0.01106,0.055833,187.7,-21.43148,121.857414,8.216168,17.701981,4.016051,9.825352,-2.206774,-5.384003,-8.413847,-1.671529,0.086021,-0.252428,-6.300301,5.123367,4.75964,3.714678,2.766638,2.915797,2.835179,2.794387,2.992145,2.636034,2.688732,2.559921,2.823245,2.847707
